Date,contday,TRANSECT,LOCATION,O2,O2PCT,Moisture,Moisturepct,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,3,3,0.18,17.72,0.47,47.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,3,4,0.18,17.85,0.48,48.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,3,5,0.17,17.43,0.46,46.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,3,6,0.16,16.33,0.45,45.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,3,7,0.01,1.06,0.52,52.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,1,0.18,18.49,0.43,42.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,2,0.18,18.31,0.46,45.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,3,0.19,18.62,0.36,35.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,4,0.18,17.74,0.49,48.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,5,0.19,18.54,0.36,35.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,6,0.15,15.10,0.42,41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,4,7,0.06,5.62,0.52,51.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,1,0.20,20.13,0.39,39.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,2,0.19,18.57,0.43,42.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,3,0.17,16.60,0.48,48.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,4,0.17,17.33,0.48,48.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,5,0.14,14.32,0.46,45.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,6,0.15,14.61,0.51,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/15,57,5,7,0.01,1.14,0.52,52.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,1,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,2,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,3,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,4,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/15,57,5,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,1,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,2,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,3,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,4,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/15,57,5,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,1,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,2,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,3,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,4,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/15,57,5,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,1,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,2,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,3,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,4,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/15,57,5,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,1,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,2,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,3,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,4,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/15,58,5,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,1,0.17,17.38,0.42,42.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,2,0.18,18.08,0.37,37.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,3,0.17,17.15,0.48,48.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,4,0.15,15.24,0.51,51.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,5,0.17,16.52,0.42,42.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,6,0.10,9.78,0.49,49.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,1,7,0.04,4.19,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,1,0.17,17.50,0.48,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,2,0.20,19.73,0.41,41.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,3,0.18,18.20,0.44,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,4,0.16,15.81,0.41,41.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,5,0.17,17.30,0.42,42.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,6,0.14,14.05,0.47,46.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,2,7,0.04,4.45,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,1,0.18,18.22,0.42,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,2,0.18,18.35,0.50,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,3,0.17,16.93,0.48,47.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,4,0.18,17.53,0.50,50.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,5,0.15,15.00,0.47,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,6,0.11,11.48,0.46,46.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,3,7,0.05,5.15,0.52,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,1,0.18,18.19,0.46,46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,2,0.18,18.48,0.46,46.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,3,0.18,18.41,0.36,35.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,4,0.17,17.02,0.50,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,5,0.18,17.89,0.39,39.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,6,0.13,13.35,0.44,43.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,4,7,0.03,3.22,0.52,51.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,1,0.20,20.00,0.42,41.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,2,0.18,17.90,0.46,46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,3,0.15,15.47,0.48,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,4,0.16,16.28,0.49,48.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,5,0.12,12.04,0.46,45.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,6,0.11,10.52,0.51,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/15,58,5,7,0.02,2.32,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,1,0.18,17.98,0.41,40.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,2,0.18,17.67,0.36,35.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,3,0.17,17.24,0.47,46.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,4,0.15,15.37,0.50,50.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,5,0.17,16.76,0.42,41.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,6,0.11,10.88,0.49,48.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,1,7,0.05,5.10,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,1,0.18,18.06,0.47,46.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,2,0.19,19.36,0.40,40.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,3,0.18,18.08,0.44,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,4,0.16,16.15,0.39,39.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,5,0.16,15.81,0.42,41.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,6,0.14,13.54,0.46,46.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,2,7,0.05,5.27,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,1,0.18,18.34,0.40,40.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,2,0.18,18.44,0.50,49.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,3,0.17,17.29,0.47,46.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,4,0.18,17.59,0.50,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,5,0.14,14.32,0.46,46.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,6,0.12,11.53,0.46,45.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,3,7,0.05,4.98,0.46,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,1,0.19,18.55,0.46,46.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,2,0.18,18.46,0.46,45.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,3,0.18,18.36,0.35,35.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,4,0.17,17.07,0.49,49.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,5,0.17,17.48,0.38,38.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,6,0.14,14.40,0.42,42.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,4,7,0.04,3.83,0.51,51.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,1,0.20,20.21,0.42,41.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,2,0.18,17.85,0.46,46.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,3,0.16,15.67,0.48,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,4,0.16,16.39,0.48,48.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,5,0.13,12.56,0.45,45.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,6,0.12,12.38,0.51,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/15,59,5,7,0.03,2.87,0.51,51.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,1,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,2,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,1,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,2,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,3,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,4,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,5,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,6,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/17/15,59,3,7,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
